age,workclass,education_level,education-num,marital_status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native_country,income
21,0,0,9,1,6,2,0,0,0,0,3,0,<=50K
34,0,1,1,0,2,0,0,0,0,0,4,0,>50K
55,4,1,1,0,4,0,0,0,0,0,4,0,>50K
3,0,3,11,1,0,1,0,1,0,0,4,0,<=50K
29,0,0,9,0,6,0,0,0,3137,0,48,27,<=50K
19,0,1,1,1,3,2,0,1,0,0,2,0,<=50K
45,1,2,13,2,0,1,0,0,0,0,35,0,<=50K
42,0,2,13,0,5,0,2,0,0,0,72,2,>50K
32,0,2,13,1,4,1,0,1,0,159,4,0,<=50K
9,1,1,1,0,9,0,0,0,0,0,4,0,<=50K
44,3,2,13,0,11,0,0,0,0,0,44,0,>50K
34,1,0,9,0,0,0,0,0,0,0,4,0,>50K
35,0,11,8,3,5,1,0,1,0,0,3,0,<=50K
39,1,1,1,1,1,1,0,0,0,0,25,0,<=50K
29,0,2,13,1,0,1,1,0,0,0,4,0,<=50K
24,0,0,9,1,5,3,0,1,0,0,32,0,<=50K
49,0,1,1,0,5,0,0,0,0,0,17,0,<=50K
54,0,2,13,0,2,0,2,0,1524,0,6,12,>50K
31,0,9,5,2,7,1,0,0,0,0,4,0,<=50K
44,0,1,1,2,2,1,0,1,0,0,5,0,<=50K
27,1,0,9,0,4,0,0,0,0,0,4,0,<=50K
24,0,0,9,1,8,2,0,0,0,0,4,0,<=50K
3,0,0,9,0,8,0,0,0,0,0,6,0,<=50K
27,0,1,1,2,2,2,0,1,0,0,4,0,<=50K
34,3,2,13,0,3,0,0,0,0,0,2,16,<=50K
25,3,1,1,0,2,4,0,1,0,0,19,0,<=50K
39,0,0,9,2,2,3,0,1,0,0,4,0,<=50K
28,0,1,1,0,10,0,0,0,0,0,4,0,>50K
51,1,0,9,0,1,0,0,0,0,0,7,0,<=50K
33,0,1,1,1,4,1,2,0,0,0,26,12,<=50K
27,0,3,11,1,8,2,0,1,0,0,38,0,<=50K
29,0,0,9,1,2,1,0,0,0,0,4,0,<=50K
33,3,6,6,0,8,0,0,0,0,0,4,0,<=50K
37,0,0,9,0,4,0,0,0,0,0,5,0,>50K
2,0,0,9,1,8,2,0,0,0,0,4,0,<=50K
24,0,2,13,1,2,1,0,1,0,0,4,0,<=50K
29,0,0,9,1,5,2,0,1,0,0,35,0,<=50K
31,0,2,13,0,2,0,0,0,0,2246,45,0,>50K
41,0,1,1,0,1,0,0,0,0,0,4,0,<=50K
42,1,1,1,0,1,0,0,0,0,0,4,0,<=50K
2,0,1,1,1,4,1,0,1,0,0,3,0,<=50K
54,0,9,5,3,1,3,0,0,0,0,4,0,<=50K
55,0,2,13,5,1,3,0,1,0,0,55,27,<=50K
21,0,0,9,0,8,0,0,0,0,0,32,0,<=50K
52,0,3,11,0,2,0,0,0,0,1977,45,0,>50K
19,0,0,9,1,3,2,0,0,0,0,4,0,<=50K
33,0,3,11,0,1,0,1,0,0,0,4,0,<=50K
22,0,0,9,3,5,3,1,1,0,0,35,0,<=50K
59,0,0,9,1,2,3,0,1,0,625,38,0,<=50K
31,0,11,8,1,4,2,0,0,0,0,32,0,<=50K
74,1,0,9,0,4,0,0,0,0,0,4,0,>50K
45,0,6,6,2,5,3,1,1,0,0,4,0,<=50K
36,0,0,9,1,3,1,0,1,0,0,4,0,<=50K
35,4,1,1,2,2,1,0,0,0,0,6,0,<=50K
45,0,1,1,2,1,1,0,0,0,0,4,0,<=50K
42,1,0,9,1,9,2,0,0,0,0,85,0,<=50K
5,3,15,14,2,0,3,0,1,0,0,4,0,<=50K
39,0,0,9,2,2,5,0,1,0,0,4,0,<=50K
44,0,1,1,3,2,1,0,0,0,198,45,6,<=50K
52,0,13,2,0,9,0,0,0,0,0,56,1,>50K
24,0,2,13,1,0,1,0,0,0,0,43,0,<=50K
56,4,9,5,0,7,0,0,0,0,0,99,0,<=50K
27,0,0,9,0,6,0,0,0,0,0,5,0,>50K
47,4,2,13,0,2,0,0,0,0,192,45,0,>50K
4,1,8,15,0,0,0,3,0,0,1977,6,0,>50K
38,0,0,9,1,0,1,0,0,0,0,4,0,<=50K
27,0,3,11,2,4,1,0,1,0,0,4,0,<=50K
52,0,0,9,2,3,3,0,1,0,0,38,0,<=50K
22,0,0,9,2,4,2,0,0,0,0,4,0,<=50K
41,0,1,1,0,1,0,0,0,0,0,4,16,<=50K
3,0,0,9,2,3,3,0,1,0,0,2,0,<=50K
55,0,2,13,0,5,5,2,0,0,0,35,2,<=50K
25,0,1,1,1,3,2,0,0,0,159,4,0,<=50K
32,0,2,13,0,0,5,0,0,0,0,4,0,<=50K
28,0,1,1,3,5,1,0,1,0,0,6,0,<=50K
33,4,0,9,0,2,0,0,0,0,0,5,0,<=50K
17,0,0,9,1,9,2,1,0,0,0,4,0,<=50K
27,0,0,9,0,7,0,0,0,0,0,4,0,<=50K
55,0,3,11,0,6,0,0,0,0,0,2,0,<=50K
63,5,1,1,0,10,0,0,0,0,0,18,0,>50K
39,0,0,9,0,5,4,0,1,513,0,4,0,<=50K
51,5,10,16,0,0,0,0,0,4386,0,52,0,>50K
67,1,7,4,0,1,0,0,0,0,0,4,0,<=50K
27,0,0,9,4,1,3,0,1,0,1594,26,0,<=50K
54,0,15,14,0,2,0,0,0,0,0,45,0,>50K
59,0,6,6,0,7,0,1,0,0,0,4,0,>50K
18,0,0,9,1,3,1,0,1,0,0,25,0,<=50K
19,0,0,9,1,1,2,0,0,0,0,2,0,<=50K
31,0,0,9,0,6,0,0,0,0,0,5,0,<=50K
17,0,4,7,1,5,2,0,1,0,0,7,0,<=50K
42,0,0,9,0,10,0,2,0,1524,0,4,0,>50K
37,0,1,1,5,0,1,0,1,0,0,3,0,<=50K
51,2,0,9,0,1,0,0,0,0,0,4,0,<=50K
48,0,0,9,1,3,1,0,1,2463,0,4,0,<=50K
23,0,0,9,1,7,2,0,0,0,0,4,0,<=50K
27,0,3,11,0,4,0,0,0,0,0,45,0,<=50K
25,0,0,9,1,8,2,0,0,0,0,4,0,<=50K
69,0,5,12,2,3,1,0,1,2964,0,6,3,<=50K
3,0,2,13,1,2,1,0,0,0,0,44,0,<=50K
33,0,0,9,0,8,0,0,0,0,0,35,9,<=50K
28,0,0,9,1,8,2,0,0,0,0,48,0,<=50K
45,0,12,3,0,6,0,0,0,0,0,4,1,<=50K
25,0,1,1,1,3,2,0,0,0,0,15,0,<=50K
37,0,3,11,0,1,0,0,0,0,0,45,0,>50K
59,0,14,1,1,6,1,0,0,0,0,4,15,<=50K
26,0,0,9,1,5,2,0,1,0,0,3,0,<=50K
48,0,1,1,3,5,1,0,1,0,0,25,26,<=50K
64,5,0,9,0,3,0,0,0,0,0,4,0,<=50K
39,0,2,13,0,10,0,0,0,0,0,5,0,<=50K
24,0,2,13,1,3,1,0,0,0,0,4,0,<=50K
4,3,15,14,1,2,1,0,1,0,0,35,0,<=50K
46,0,15,14,5,2,1,0,0,0,0,7,0,>50K
35,5,1,1,0,11,0,1,0,0,0,4,0,>50K
43,0,0,9,0,3,4,0,1,0,0,4,0,>50K
31,0,0,9,3,7,1,0,0,0,0,4,0,<=50K
22,0,1,1,1,3,1,0,1,0,0,25,0,<=50K
35,0,1,1,1,5,1,0,0,0,0,3,0,<=50K
35,0,0,9,3,7,1,0,0,0,0,5,0,<=50K
35,3,1,1,2,10,3,0,1,0,0,4,0,<=50K
4,0,8,15,0,0,0,0,0,0,0,4,0,>50K
5,0,15,14,1,0,3,0,1,0,0,4,0,<=50K
48,1,8,15,2,0,3,0,0,1484,0,63,0,>50K
46,0,0,9,2,3,1,0,1,0,0,4,0,<=50K
36,0,0,9,2,6,3,0,1,0,0,38,0,<=50K
37,3,2,13,0,0,0,0,0,0,0,36,0,>50K
24,0,9,5,0,4,0,0,0,0,0,45,1,<=50K
47,2,2,13,3,0,1,0,1,0,0,7,0,<=50K
35,1,0,9,2,1,1,0,0,0,0,5,0,<=50K
43,0,2,13,0,3,0,2,0,0,0,4,17,<=50K
18,3,4,7,1,5,2,0,0,0,0,2,0,<=50K
54,0,0,9,0,5,0,0,0,0,0,5,0,<=50K
62,0,0,9,1,5,5,1,1,0,0,38,0,<=50K
36,0,2,13,0,1,0,0,0,0,0,48,0,>50K
27,0,9,5,0,9,0,3,0,0,0,4,0,<=50K
23,0,1,1,1,3,5,2,0,0,0,14,4,<=50K
33,1,12,3,0,1,0,0,0,0,0,5,0,>50K
28,0,13,2,1,6,1,0,1,0,0,4,1,<=50K
22,0,0,9,1,3,2,0,0,0,0,2,0,<=50K
31,1,3,11,0,9,0,0,0,0,0,6,0,>50K
26,0,2,13,1,5,1,0,0,0,0,3,0,<=50K
44,0,2,13,2,2,1,0,0,0,0,5,0,>50K
73,0,2,13,0,0,0,0,0,0,0,3,0,<=50K
44,0,2,13,2,4,3,0,1,0,0,35,0,<=50K
35,0,3,11,2,2,1,0,0,0,0,45,0,<=50K
27,0,2,13,1,3,1,0,1,0,0,4,0,<=50K
47,5,2,13,0,11,0,1,0,0,0,5,0,>50K
29,0,0,9,0,1,0,0,0,0,0,45,0,>50K
33,0,1,1,0,5,4,0,1,0,0,26,0,<=50K
5,0,1,1,2,5,1,0,1,0,0,15,0,<=50K
32,0,0,9,0,8,0,0,0,2829,0,4,0,<=50K
41,1,15,14,2,8,3,0,0,0,0,4,26,<=50K
45,0,0,9,0,4,0,0,0,0,0,6,0,>50K
65,0,0,9,4,3,1,0,1,0,81,36,0,<=50K
42,3,1,1,3,10,3,0,1,0,0,4,0,<=50K
33,1,2,13,0,0,0,1,0,0,0,25,0,>50K
32,0,2,13,0,4,0,0,0,99999,0,6,0,>50K
42,0,1,1,0,0,0,0,0,0,0,4,0,>50K
49,0,1,1,3,2,1,0,1,0,0,45,0,>50K
38,0,0,9,0,11,2,0,0,0,0,45,0,<=50K
38,0,1,1,0,2,0,0,0,0,0,5,0,<=50K
37,0,1,1,0,1,0,0,0,0,0,52,0,<=50K
24,0,1,1,1,6,1,0,0,0,0,3,0,<=50K
27,1,1,1,1,4,1,0,0,0,0,5,0,<=50K
25,0,9,5,5,3,3,2,1,0,0,4,17,<=50K
29,0,0,9,0,4,0,0,0,0,0,5,0,<=50K
46,0,0,9,0,7,0,0,0,0,0,7,0,<=50K
44,4,0,9,0,7,0,0,0,0,0,96,0,<=50K
26,0,2,13,1,4,1,2,1,0,0,4,12,<=50K
46,2,5,12,0,11,0,0,0,0,0,49,0,>50K
38,0,1,1,3,2,3,0,0,0,0,4,0,<=50K
38,0,1,1,0,1,0,0,0,0,0,4,0,<=50K
22,3,2,13,0,2,0,0,0,0,0,2,0,<=50K
33,0,1,1,2,4,1,0,0,0,0,4,0,<=50K
5,0,5,12,2,3,1,2,0,0,0,4,0,<=50K
31,2,0,9,0,11,0,0,0,0,0,41,0,>50K
26,1,1,1,1,0,1,0,1,0,0,4,1,<=50K
42,0,1,1,0,8,0,0,0,0,0,38,0,<=50K
27,0,0,9,0,1,0,0,0,0,0,4,0,<=50K
34,0,15,14,0,0,0,0,0,0,0,45,0,>50K
64,0,0,9,0,11,0,0,0,0,0,4,0,<=50K
43,0,1,1,0,1,0,0,0,0,0,4,0,<=50K
39,0,0,9,0,1,0,0,0,0,0,4,0,<=50K
47,1,8,15,1,0,1,0,0,0,0,4,0,>50K
56,0,15,14,1,0,1,0,0,0,0,66,0,<=50K
25,2,15,14,1,0,2,0,0,0,0,2,0,<=50K
6,3,2,13,2,2,1,0,1,0,0,35,0,<=50K
52,0,0,9,0,4,0,0,0,0,0,44,0,<=50K
43,0,0,9,2,8,1,0,0,594,0,16,0,<=50K
46,0,2,13,1,3,3,2,1,0,0,4,2,<=50K
19,0,1,1,1,3,2,0,1,0,0,3,0,<=50K
56,0,7,4,1,9,3,1,1,0,0,2,0,<=50K
22,0,2,13,1,0,1,0,0,0,0,4,0,<=50K
39,0,12,3,3,4,3,1,1,0,0,3,4,<=50K
28,0,1,1,2,0,1,0,0,0,0,4,0,<=50K
31,0,2,13,0,4,0,0,0,0,0,5,0,>50K
22,0,0,9,1,5,2,0,1,0,0,35,0,<=50K
39,0,2,13,0,2,0,0,0,0,0,4,0,>50K
28,1,4,7,1,1,1,0,0,0,0,4,1,<=50K
31,0,0,9,1,3,3,0,1,0,0,35,4,<=50K
5,0,2,13,0,4,0,0,0,0,0,4,0,<=50K
34,0,0,9,0,1,0,0,0,398,0,46,0,<=50K
48,0,0,9,0,3,4,0,1,0,0,4,3,>50K
51,0,2,13,2,3,1,0,1,0,0,4,0,<=50K
54,0,0,9,0,4,0,0,0,0,0,4,0,<=50K
44,0,3,11,2,7,1,0,0,0,0,4,0,<=50K
2,0,1,1,1,4,2,1,1,0,0,2,0,<=50K
37,0,0,9,0,5,0,1,0,0,0,4,0,<=50K
38,0,1,1,0,0,0,0,0,0,0,4,0,<=50K
59,5,5,12,0,9,0,1,0,0,0,4,0,<=50K
59,1,2,13,0,0,0,0,0,0,0,5,0,<=50K
51,0,1,1,2,1,1,0,0,0,0,48,0,>50K
29,0,1,1,0,0,0,0,0,0,0,4,0,<=50K
37,0,1,1,1,6,1,0,1,0,0,4,0,<=50K
42,0,6,6,0,1,0,0,0,0,0,35,0,<=50K
28,4,2,13,0,0,0,0,0,0,0,5,0,>50K
34,0,0,9,1,4,2,0,1,0,0,4,0,<=50K
5,1,2,13,0,2,0,0,0,0,0,4,16,>50K
22,4,0,9,1,6,2,0,0,0,0,24,0,<=50K
27,0,0,9,1,5,1,0,1,0,0,52,0,<=50K
45,3,8,15,2,0,3,0,1,0,0,43,0,<=50K
39,0,0,9,2,3,3,1,1,0,0,38,0,<=50K
25,2,2,13,1,0,1,0,1,0,0,35,0,<=50K
24,4,2,13,0,2,0,0,0,0,0,4,0,>50K
18,0,0,9,1,6,1,0,1,0,0,3,0,<=50K
23,0,11,8,1,5,3,1,0,0,0,38,0,<=50K
2,0,12,3,1,5,5,0,0,0,0,4,1,<=50K
17,1,6,6,1,5,2,0,1,0,0,24,0,<=50K
63,4,2,13,0,9,0,0,0,0,0,4,0,>50K
28,2,2,13,0,8,0,0,0,0,0,65,0,>50K
51,5,2,13,0,0,0,0,0,0,0,5,0,>50K
29,0,2,13,1,4,1,0,1,3325,0,45,0,<=50K
64,0,1,1,4,3,3,0,1,0,0,12,0,<=50K
17,0,6,6,1,5,2,0,0,0,0,25,0,<=50K
45,2,1,1,2,3,3,1,1,6497,0,35,0,<=50K
18,0,11,8,1,5,2,1,0,0,0,2,0,<=50K
31,2,0,9,1,3,2,0,1,0,0,4,0,<=50K
48,1,2,13,5,4,2,0,0,0,0,5,0,>50K
41,0,1,1,1,0,1,0,1,0,0,45,0,<=50K
65,0,8,15,0,0,0,0,0,251,0,6,0,>50K
27,0,3,11,2,6,1,0,0,0,0,4,0,<=50K
39,0,3,11,0,2,0,0,0,0,0,4,0,<=50K
51,1,1,1,2,1,1,0,0,0,0,8,4,>50K
49,0,15,14,0,2,0,0,0,0,0,45,0,>50K
36,0,2,13,0,4,0,0,0,0,192,45,0,>50K
25,0,0,9,1,6,1,1,1,0,0,4,0,<=50K
41,0,1,1,2,3,3,1,1,0,0,37,0,<=50K
31,0,9,5,2,3,1,0,1,0,0,4,0,<=50K
63,0,4,7,0,11,0,0,0,4386,0,37,0,>50K
5,3,2,13,2,2,1,0,1,0,0,4,0,<=50K
63,0,1,1,2,5,1,0,0,0,0,4,0,<=50K
44,1,15,14,1,9,2,0,0,0,0,99,0,<=50K
48,0,0,9,2,7,1,0,0,0,0,65,0,<=50K
51,1,1,1,0,4,0,0,0,0,0,5,0,<=50K
18,0,0,9,1,3,2,0,1,0,0,15,0,<=50K
23,0,1,1,1,5,2,0,0,0,0,25,0,<=50K
31,0,0,9,0,6,0,0,0,513,0,4,0,<=50K
38,0,0,9,0,1,0,0,0,0,0,4,0,<=50K
56,0,1,1,0,9,0,0,0,0,0,6,0,>50K
31,0,7,4,2,7,3,0,0,0,0,2,0,<=50K
46,0,1,1,0,3,0,0,0,0,0,4,0,<=50K
39,0,15,14,0,2,0,0,0,0,0,5,0,>50K
56,2,0,9,0,5,0,2,0,0,0,4,11,<=50K
31,0,0,9,1,2,3,0,1,0,0,4,0,<=50K
42,4,2,13,0,0,0,0,0,0,1977,4,0,>50K
53,0,0,9,0,2,0,0,0,0,0,35,0,>50K
18,0,4,7,1,5,2,0,1,0,0,15,0,<=50K
27,0,0,9,0,0,0,0,0,0,1848,45,0,>50K
31,0,2,13,1,9,1,0,0,0,0,4,0,<=50K
52,5,15,14,0,2,0,0,0,513,0,4,0,<=50K
46,0,0,9,0,5,0,0,0,0,0,4,0,<=50K
3,0,1,1,1,5,1,0,0,0,0,24,0,<=50K
26,0,2,13,1,5,1,0,1,0,0,4,0,<=50K
48,2,15,14,0,0,0,0,0,0,0,5,0,>50K
37,0,1,1,0,1,0,0,0,0,0,4,0,>50K
29,0,9,5,0,1,0,0,0,0,0,4,0,<=50K
49,0,0,9,0,2,0,0,0,7688,0,55,0,>50K
24,0,0,9,2,6,1,0,0,0,0,4,0,<=50K
74,1,0,9,0,4,0,0,0,0,2149,2,0,<=50K
56,1,12,3,0,2,0,0,0,0,1887,67,0,>50K
39,5,2,13,1,3,1,0,0,0,1741,4,0,<=50K
21,0,0,9,1,7,2,0,0,0,0,4,0,<=50K
29,0,2,13,1,2,1,0,1,0,2258,45,0,>50K
43,1,0,9,2,5,3,0,0,0,0,45,0,<=50K
23,0,2,13,1,11,1,0,1,297,0,4,0,<=50K
26,0,0,9,1,2,1,0,1,0,0,5,0,<=50K
47,0,0,9,0,7,0,0,0,0,0,6,0,<=50K
27,0,0,9,0,6,0,0,0,0,0,55,0,<=50K
45,0,0,9,0,6,0,0,0,0,0,45,0,>50K
3,0,0,9,1,11,2,0,0,0,0,7,0,<=50K
35,0,1,1,0,3,4,0,1,7688,0,2,0,>50K
33,0,0,9,0,1,0,0,0,0,0,4,0,<=50K
37,0,0,9,0,1,0,0,0,0,0,4,0,>50K
21,0,0,9,1,9,2,0,0,0,0,2,0,<=50K
42,0,0,9,0,4,0,0,0,0,0,4,0,<=50K
48,5,0,9,0,3,0,0,0,0,0,36,0,<=50K
46,0,0,9,1,1,1,0,1,0,0,48,0,<=50K
36,0,12,3,3,6,1,0,1,0,0,4,0,<=50K
54,0,0,9,1,0,1,0,0,0,0,4,0,<=50K
25,0,0,9,0,3,4,0,1,0,0,4,0,<=50K
26,2,0,9,2,3,3,0,1,0,0,25,0,<=50K
36,4,0,9,0,7,0,0,0,0,0,57,0,<=50K
56,1,2,13,1,0,1,0,0,0,0,2,0,<=50K
37,0,0,9,0,1,0,0,0,0,0,4,0,<=50K
26,0,2,13,1,0,1,0,1,0,0,4,0,>50K
23,0,2,13,1,5,2,0,1,0,0,25,0,<=50K
23,3,2,13,1,0,1,0,1,0,0,4,0,<=50K
41,3,2,13,1,3,1,0,0,0,0,4,0,<=50K
55,0,2,13,0,2,0,0,0,0,0,5,0,>50K
39,0,2,13,0,2,0,0,0,0,0,4,0,>50K
67,2,5,12,0,2,0,0,0,0,0,35,0,<=50K
6,0,0,9,4,4,1,0,1,0,0,5,0,<=50K
54,0,0,9,4,4,3,0,1,0,0,4,0,<=50K
38,0,15,14,0,0,0,0,0,0,0,4,6,>50K
47,0,1,1,0,6,0,2,0,313,0,4,2,>50K
49,3,2,13,0,0,0,0,0,0,0,42,0,>50K
19,0,0,9,1,4,2,0,1,0,0,24,0,<=50K
2,0,1,1,1,1,3,0,0,0,0,4,0,<=50K
66,0,0,9,4,4,5,0,1,0,0,35,0,<=50K
51,1,15,14,0,2,0,0,0,0,0,42,0,>50K
19,0,1,1,1,2,1,0,0,0,0,4,0,<=50K
36,0,1,1,2,3,3,0,1,0,0,4,0,<=50K
33,0,0,9,0,7,0,0,0,0,0,6,0,>50K
41,0,2,13,2,4,1,0,0,0,198,56,0,<=50K
9,0,0,9,0,1,0,0,0,9386,0,5,28,>50K
36,0,0,9,2,2,1,0,1,0,0,4,0,<=50K
3,0,8,15,2,4,2,0,0,0,0,55,0,<=50K
35,0,1,1,2,2,1,0,0,0,0,4,1,<=50K
46,0,15,14,0,2,0,0,0,0,0,45,0,>50K
38,0,0,9,1,6,5,0,0,0,0,4,0,<=50K
24,0,2,13,0,0,0,0,0,0,0,4,0,<=50K
4,0,2,13,0,5,4,0,1,0,0,4,4,<=50K
49,0,7,4,0,6,0,0,0,0,0,4,0,<=50K
19,0,0,9,1,5,2,1,0,0,0,3,0,<=50K
77,0,1,1,4,12,1,0,1,0,0,2,0,<=50K
46,0,0,9,0,8,0,0,0,0,0,56,0,>50K
41,0,1,1,3,1,1,1,0,0,0,4,0,<=50K
28,0,13,2,1,9,3,0,0,0,0,77,1,<=50K
21,0,0,9,0,1,0,0,0,0,0,4,0,<=50K
24,0,11,8,1,9,2,1,0,0,0,4,0,<=50K
36,0,0,9,0,7,0,1,0,0,0,45,0,<=50K
23,3,1,1,1,3,2,0,0,0,0,25,0,<=50K
38,5,0,9,0,7,0,0,0,0,251,4,0,<=50K
29,1,0,9,0,1,0,0,0,0,0,4,0,<=50K
38,0,1,1,0,2,5,0,0,0,0,5,0,>50K
47,5,2,13,1,3,3,1,0,0,0,4,0,>50K
39,2,15,14,2,0,1,0,1,0,0,4,0,<=50K
4,2,2,13,0,0,0,0,0,0,0,48,0,<=50K
32,0,0,9,2,3,2,2,1,0,0,4,0,<=50K
23,0,0,9,1,2,2,0,0,0,0,4,0,<=50K
44,3,0,9,0,11,0,0,0,0,0,4,0,<=50K
7,0,2,13,4,0,3,0,1,0,0,2,4,<=50K
51,0,15,14,0,11,0,0,0,0,1977,4,0,>50K
66,0,9,5,3,5,1,1,1,0,0,3,0,<=50K
57,4,1,1,0,2,0,0,0,0,0,4,0,<=50K
36,0,1,1,0,6,0,0,0,0,0,4,0,>50K
48,4,2,13,2,4,1,0,0,0,0,6,0,>50K
51,0,15,14,0,0,4,0,1,0,0,4,0,>50K
43,0,2,13,0,2,0,0,0,0,0,5,0,>50K
27,0,0,9,0,1,0,0,0,0,0,6,0,<=50K
32,0,2,13,1,3,2,0,1,0,0,4,0,<=50K
2,0,1,1,1,3,2,0,1,0,0,35,0,<=50K
33,0,1,1,2,3,1,0,1,0,0,4,0,<=50K
19,0,1,1,1,3,1,0,0,0,0,4,0,<=50K
32,2,1,1,0,1,0,0,0,0,0,6,0,>50K
35,0,8,15,1,0,1,2,0,0,0,4,9,>50K
26,0,0,9,0,1,0,0,0,513,0,6,0,<=50K
39,0,0,9,1,4,3,0,1,0,0,6,0,<=50K
24,0,2,13,1,5,2,1,1,0,0,75,0,<=50K
45,0,1,1,0,2,0,0,0,0,0,4,0,>50K
2,0,1,1,1,3,2,0,0,0,0,4,0,<=50K
49,3,2,13,0,0,5,0,1,0,0,45,0,<=50K
35,3,15,14,1,0,1,0,1,0,0,4,0,<=50K
3,0,0,9,1,3,1,0,1,0,0,4,0,<=50K
23,0,1,1,1,3,2,0,1,0,1617,25,0,<=50K
33,0,2,13,0,2,0,0,0,0,0,45,0,<=50K
35,0,0,9,0,7,0,0,0,0,0,5,0,<=50K
31,0,15,14,0,0,0,0,0,0,0,5,0,<=50K
2,0,4,7,1,1,1,1,0,0,0,25,0,<=50K
44,0,0,9,0,1,0,0,0,0,0,4,0,<=50K
33,1,0,9,0,5,0,1,0,0,0,4,0,<=50K
5,0,1,1,0,6,0,0,0,0,0,4,0,<=50K
25,0,0,9,1,3,3,0,1,0,0,4,1,<=50K
28,3,0,9,0,11,0,0,0,0,0,4,0,<=50K
6,5,2,13,0,3,0,1,0,0,0,4,0,>50K
38,5,3,11,0,1,0,0,0,0,0,4,0,<=50K
38,0,1,1,0,1,0,1,0,0,0,4,0,<=50K
57,5,2,13,1,3,1,0,0,0,2258,4,0,<=50K
5,0,0,9,0,1,0,0,0,0,0,4,0,>50K
39,2,4,7,2,3,3,0,1,0,0,4,0,<=50K
69,2,0,9,0,1,0,0,0,1424,0,6,0,<=50K
51,3,3,11,2,10,1,0,0,0,2444,39,0,>50K
42,0,0,9,0,8,0,1,0,0,0,4,0,<=50K
53,0,2,13,0,2,0,0,0,0,0,5,0,>50K
37,0,2,13,0,8,0,0,0,0,0,4,0,<=50K
37,0,6,6,0,1,0,0,0,0,0,4,0,<=50K
38,0,0,9,0,1,0,0,0,7298,0,5,0,>50K
2,0,1,1,1,5,2,0,1,0,0,24,0,<=50K
38,3,1,1,3,3,3,1,1,0,0,38,0,<=50K
52,0,3,11,0,1,0,0,0,0,0,48,13,>50K
48,4,3,11,0,2,0,0,0,0,0,5,0,>50K
3,0,3,11,0,6,0,0,0,0,0,4,0,>50K
37,1,0,9,0,2,0,0,0,0,1848,65,0,>50K
47,0,0,9,0,4,0,0,0,0,0,45,0,<=50K
33,2,2,13,2,11,3,0,1,0,0,6,3,<=50K
33,0,0,9,5,5,1,2,1,0,0,35,31,<=50K
2,0,1,1,1,5,2,0,0,0,0,15,0,<=50K
41,3,2,13,2,2,1,0,0,0,0,4,0,<=50K
32,0,1,1,0,7,0,0,0,0,1485,45,0,>50K
36,5,2,13,0,2,4,0,1,0,0,4,0,<=50K
46,0,2,13,1,0,1,0,1,0,0,4,0,<=50K
45,0,2,13,0,2,0,0,0,0,0,4,0,>50K
18,0,1,1,1,5,2,0,1,0,0,16,0,<=50K
62,0,1,1,0,7,0,0,0,0,0,6,0,<=50K
33,0,0,9,0,6,0,0,0,0,0,4,0,<=50K
42,0,0,9,2,1,3,0,0,0,0,4,0,<=50K
18,0,1,1,1,0,2,0,1,0,0,4,0,<=50K
32,0,3,11,2,3,3,0,1,0,0,4,0,<=50K
43,0,7,4,0,7,0,1,0,0,0,4,0,<=50K
2,0,0,9,1,5,3,1,1,0,0,25,0,<=50K
5,0,2,13,2,4,1,0,0,0,0,45,0,<=50K
36,0,0,9,0,1,0,0,0,0,0,4,0,<=50K
22,0,0,9,1,1,2,0,0,0,0,4,0,<=50K
3,0,0,9,0,1,0,1,0,0,0,4,0,<=50K
33,1,0,9,1,1,1,0,0,0,0,4,0,<=50K
43,2,5,12,0,10,0,0,0,0,0,43,0,<=50K
38,0,1,1,0,6,0,0,0,0,0,4,0,<=50K
34,2,2,13,1,5,1,0,0,0,0,14,0,<=50K
4,0,1,1,3,3,3,0,1,0,0,45,0,<=50K
4,0,0,9,0,6,0,0,0,0,0,4,0,<=50K
41,2,8,15,0,0,0,0,0,0,0,5,0,>50K
57,0,1,1,0,4,0,0,0,0,0,5,0,>50K
65,2,15,14,0,0,0,0,0,0,1648,4,23,<=50K
52,5,1,1,0,5,0,0,0,0,0,5,0,<=50K
59,0,8,15,0,0,0,2,0,99999,0,4,9,>50K
18,0,0,9,1,8,2,0,0,2176,0,25,0,<=50K
48,0,5,12,0,0,0,0,0,0,0,45,0,<=50K
45,0,12,3,2,7,3,0,0,0,0,4,0,<=50K
24,0,0,9,0,11,0,0,0,0,0,4,0,<=50K
27,3,5,12,1,11,1,0,0,0,0,4,0,<=50K
4,0,15,14,0,2,0,0,0,1524,0,5,0,>50K
44,3,2,13,0,3,0,0,0,513,0,4,0,<=50K
24,0,0,9,1,9,2,1,0,0,0,5,0,<=50K
71,0,8,15,0,0,0,0,0,0,0,16,0,<=50K
17,0,11,8,1,4,2,0,0,0,0,4,0,<=50K
57,1,1,1,0,1,0,0,0,3137,0,4,0,<=50K
33,0,0,9,0,8,0,0,0,0,0,4,0,<=50K
41,0,0,9,0,5,0,0,0,0,0,4,0,<=50K
25,0,2,13,1,3,2,0,1,0,0,4,0,<=50K
42,1,0,9,0,9,0,0,0,0,0,15,0,<=50K
34,0,0,9,1,8,1,0,0,0,0,4,0,<=50K
27,2,2,13,1,0,1,0,1,0,0,45,0,<=50K
24,0,2,13,1,0,2,0,0,0,0,2,0,<=50K
